Latitude,Longitude
55.7522,37.6156
4.0,-53.0
50.8333,4.33333
51.5,10.5
37.5664,127.0
33.0,44.0
33.3386,44.3939
-33.8833,151.217
31.5,34.75
47.0056,28.8575
46.1956,6.14811
43.0,25.0
29.7633,-95.3633
40.0,127.0
31.7049,35.2038
47.5362,-99.793
46.0,2.0
52.5167,13.4
13.0833,80.2833
39.059012,34.911546
-25.0,135.0
60.0,-96.0
27.0,30.0
39.828175,-98.5795
22.0,-79.5
27.8333,-81.717
60.0,100.0
31.106,-97.6475
38.8951,-77.0364
32.7673,-89.6812
35.0,105.0
51.5,10.5
40.0,127.0
39.828175,-98.5795
54.0,-4.0
40.0,-4.0
46.0,2.0
40.3363,-89.0022
29.7633,-95.3633
52.5,5.75
60.0,100.0
31.106,-97.6475
41.85,-87.6501
27.8333,-81.717
29.7633,-95.3633
39.828175,-98.5795
38.8951,-77.0364
42.1497,-74.9384
39.828175,-98.5795
39.828175,-98.5795
39.7392,-104.985
54.0,-4.0
44.0,21.0
33.4017,126.546
33.0,66.0
72.0,-40.0
39.828175,-98.5795
48.8667,2.33333
54.0,-4.0
35.0,105.0
15.5,47.5
35.0,38.0
-15.4,-67.9
60.0,100.0
15.0,115.0
34.5167,69.1833
8.0,30.0
65.0,-18.0
16.0,30.0
13.0,105.0
42.833333,12.833333
45.55,11.55
25.0,17.0
37.0,127.5
52.0,20.0
42.1497,-74.9384
13.0,122.0
48.666667,19.5
32.0,53.0
-17.0,-65.0
50.4333,30.5167
16.166667,107.833333
18.0,105.0
42.583333,21.0
6.0,48.0
30.0,70.0
18.2359,-66.4838
51.5,10.5
33.0,44.0
56.0,10.0
31.5,34.75
46.0,2.0
46.0,25.0
27.8333,-81.717
32.9866,-83.6487
39.828175,-98.5795
31.106,-97.6475
27.8333,-81.717
29.7633,-95.3633
39.828175,-98.5795
27.8333,-81.717
29.7633,-95.3633
39.828175,-98.5795
38.8951,-77.0364
39.828175,-98.5795
10.0,8.0
60.0,100.0
36.0,138.0
39.0,35.0
39.059012,34.911546
-23.5333,-46.6167
42.1497,-74.9384
52.5,5.75
47.0,8.0
-34.0,-64.0
42.8128,-75.3177
-10.0,-55.0
42.1497,-74.9384
42.3584,-71.0598
40.0,127.0
12.9833,77.5833
42.1497,-74.9384
37.768,-78.2057
39.828175,-98.5795
38.8964,-77.0262
42.7037,-76.6597
42.3584,-71.0598
39.828175,-98.5795
42.1497,-74.9384
39.828175,-98.5795
48.0,68.0
25.5,51.25
2.5,112.5
36.0,138.0
27.9475,-82.4584
39.828175,-98.5795
40.5,47.5
31.106,-97.6475
40.4,-3.68333
27.8333,-81.717
4.5,114.666667
60.0,100.0
21.0,57.0
26.0,50.5
23.0,-102.0
18.2359,-66.4838
8.0,30.0
16.0,30.0
37.7774,-122.386
28.5581,-80.817
34.0983,-118.327
25.0,45.0
2.0,10.0
40.0,127.0
37.0,127.5
46.0,2.0
8.0,-66.0
42.1497,-74.9384
12.9833,77.5833
36.0,138.0
25.2522,55.28
22.25,114.166667
35.0,105.0
39.9289,116.388
25.0,45.0
25.3573,55.4033
24.6408,46.7728
60.0,100.0
25.2556,55.302
38.0293,-78.4767
40.0,127.0
37.768,-78.2057
39.828175,-98.5795
47.5362,-99.793
38.8951,-77.0364
23.0333,72.6167
39.828175,-98.5795
42.1497,-74.9384
31.1801,-91.8749
35.7449,-86.7489
39.828175,-98.5795
42.7037,-76.6597
31.9404,-91.2818
60.0,-96.0
41.0479,-72.4631
51.5,-0.116667
39.828175,-98.5795
54.0,-4.0
51.5,-0.116667
25.5,51.25
-25.0,135.0
54.0,-4.0
-29.5,28.25
39.5,-8.0
-6.0,35.0
-30.0,26.0
-18.25,35.0
51.5,10.5
1.0,38.0
20.0,77.0
-42.0,174.0
47.0,20.0
52.5,5.75
27.0,30.0
8.0,-2.0
42.833333,12.833333
40.0,-4.0
46.0,25.0
39.059012,34.911546
39.0,22.0
22.5697,88.3697
62.0,15.0
39.828175,-98.5795
27.8333,-81.717
42.1497,-74.9384
35.5376,-96.9247
39.828175,-98.5795
31.106,-97.6475
38.8951,-77.0364
-10.0,-55.0
39.828175,-98.5795
9.0,-80.0
56.0,10.0
54.0,-4.0
47.0,8.0
31.5,34.75
18.3482891,-64.9834807
25.7743,-80.1937
42.1497,-74.9384
32.9866,-83.6487
26.1223,-80.1434
27.9475,-82.4584
31.106,-97.6475
27.8333,-81.717
44.2563,-89.6385
33.0657,-85.1702
25.0,45.0
10.0,8.0
51.5,-0.116667
8.0,-66.0
27.8333,-81.717
32.9866,-83.6487
39.828175,-98.5795
31.106,-97.6475
45.5,-73.5833
46.9048,-110.326
38.4199,-117.122
35.0,105.0
42.1497,-74.9384
16.0,146.0
39.828175,-98.5795
54.0,-4.0
51.5,-0.116667
39.0,22.0
47.333333,13.333333
39.828175,-98.5795
53.0,-8.0
-34.0,-64.0
51.5,-0.116667
50.833333,4.0
23.0,-102.0
31.1801,-91.8749
-41.3,174.783
15.0,19.0
39.9612,-82.9988
40.3736,-82.7755
34.8375,-106.237
46.0,2.0
25.7743,-80.1937
32.9866,-83.6487
54.0,-4.0
56.0167,-4.3
27.8333,-81.717
35.0,105.0
55.9541,-4.21729
60.0,100.0
51.5,-0.116667
-41.3,174.783
24.0,90.0
20.0,77.0
51.5333,-0.1
56.0833,-4.6
37.0,127.5
46.0,2.0
25.7743,-80.1937
33.0,44.0
39.828175,-98.5795
38.8951,-77.0364
-1.0,11.75
27.8333,-81.717
25.0,17.0
40.0,127.0
26.097,-80.1273
8.0,-66.0
42.3584,-71.0598
40.0,127.0
39.828175,-98.5795
54.0,-4.0
31.5,34.75
-25.0,135.0
36.0,138.0
39.828175,-98.5795
20.0,77.0
48.8667,2.33333
54.0,-4.0
-34.0,-64.0
38.8951,-77.0364
-10.0,-55.0
27.8333,-81.717
35.0,105.0
29.7633,-95.3633
33.6646,-95.4283
60.0,100.0
51.5,-0.116667
42.1497,-74.9384
37.8716,-122.273
36.17,-119.746
33.7712,-111.388
60.0,-96.0
48.8667,2.33333
42.0046,-93.214
60.0,-96.0
54.0,-4.0
51.5,10.5
52.5,5.75
50.833333,4.0
35.0,105.0
60.0,-96.0
54.0,-4.0
47.0,8.0
1.366667,103.8
8.0,-66.0
-1.0,11.75
39.828175,-98.5795
-1.28333,9.2
35.0,105.0
27.8333,-81.717
32.9866,-83.6487
39.828175,-98.5795
35.6411,-79.8431
33.8191,-80.9066
44.0,21.0
33.4017,126.546
33.0,66.0
72.0,-40.0
39.828175,-98.5795
48.8667,2.33333
54.0,-4.0
35.0,105.0
15.5,47.5
35.0,38.0
-15.4,-67.9
60.0,100.0
15.0,115.0
34.5167,69.1833
8.0,30.0
65.0,-18.0
16.0,30.0
13.0,105.0
42.833333,12.833333
45.55,11.55
25.0,17.0
37.0,127.5
52.0,20.0
42.1497,-74.9384
35.685,139.751
13.0,122.0
48.666667,19.5
32.0,53.0
-17.0,-65.0
50.4333,30.5167
16.166667,107.833333
18.0,105.0
42.583333,21.0
6.0,48.0
30.0,70.0
18.2359,-66.4838
51.5,10.5
33.0,44.0
56.0,10.0
31.5,34.75
46.0,2.0
46.0,25.0
32.9866,-83.6487
48.0,68.0
10.0,8.0
39.828175,-98.5795
31.106,-97.6475
27.8333,-81.717
25.0,45.0
25.0,17.0
24.0,54.0
60.0,100.0
8.0,-66.0
51.1811,71.4278
51.5,10.5
27.8333,-81.717
36.17,-119.746
45.3167,-60.95
60.0,-96.0
27.8333,-81.717
29.8988,-93.9288
39.828175,-98.5795
31.106,-97.6475
51.5,-0.116667
54.0,-4.0
38.8951,-77.0364
39.828175,-98.5795
-41.3,174.783
42.1497,-74.9384
39.828175,-98.5795
40.314,-74.5089
33.8191,-80.9066
31.106,-97.6475
38.8951,-77.0364
38.8951,-77.0364
45.7326,-93.9196
40.3363,-89.0022
36.17,-119.746
38.889,-77.0003
45.4167,-75.7
43.1548,-77.6156
38.9933,-106.22
20.0,77.0
47.0,8.0
39.7392,-104.985
61.385,-152.268
58.7078,-160.192
35.0,105.0
40.0,127.0
36.0,138.0
39.828175,-98.5795
54.0,-4.0
31.0,36.0
20.0,77.0
10.0,76.5
21.7,72.5833
1.366667,103.8
49.216667,-2.116667
51.5,10.5
42.1497,-74.9384
40.314,-74.5089
27.8333,-81.717
40.2171,-74.7429
40.9334,-74.0496
37.7749,-122.419
39.828175,-98.5795
36.0,138.0
39.828175,-98.5795
20.0,77.0
54.0,-4.0
38.8951,-77.0364
-19.0,29.0
35.0,105.0
40.0,127.0
-5.0,120.0
60.0,100.0
31.0,36.0
39.059012,34.911546
39.0646,-105.327
39.828175,-98.5795
38.8951,-77.0364
27.8333,-81.717
25.7743,-80.1937
42.1497,-74.9384
-42.0,174.0
22.25,114.166667
-33.8833,151.217
27.8333,-81.717
40.714,-74.0171
51.5,-0.116667
42.1497,-74.9384
-31.0874,25.8272
27.8333,-81.717
-30.0,26.0
42.3584,-71.0598
54.0,-4.0
37.669,-84.6514
40.0,127.0
39.828175,-98.5795
28.6,77.2
39.9289,116.388
35.0,105.0
36.8667,112.15
-41.3,174.783
39.828175,-98.5795
60.0,-96.0
42.2373,-71.5314
60.0,-96.0
35.0,105.0
25.7743,-80.1937
42.1497,-74.9384
32.9866,-83.6487
26.1223,-80.1434
27.9475,-82.4584
31.106,-97.6475
27.8333,-81.717
44.2563,-89.6385
33.0657,-85.1702
39.0194,125.755
53.8333,-1.96667
39.828175,-98.5795
54.0,-4.0
31.106,-97.6475
27.8333,-81.717
35.0,105.0
60.0,100.0
26.8833,-102.017
41.3833,2.18333
23.0,-102.0
21.7667,-97.5833
24.0,90.0
21.6667,-98.6833
62.0,15.0
40.0,127.0
37.0,127.5
25.7522,-80.3836
40.1292,124.395
25.7743,-80.1937
42.1497,-74.9384
32.9866,-83.6487
26.1223,-80.1434
27.9475,-82.4584
31.106,-97.6475
27.8333,-81.717
44.2563,-89.6385
33.0657,-85.1702
27.8333,-81.717
38.8951,-77.0364
13.0,122.0
28.6667,77.2167
20.0,77.0
10.0,76.5
21.7,72.5833
1.366667,103.8
26.755,83.3739
13.0,122.0
20.0,77.0
10.0,76.5
28.6,77.2
21.7,72.5833
1.366667,103.8
-25.0,135.0
-37.8167,144.967
25.6,85.1167
18.975,72.8258
17.3753,78.4744
12.9833,77.5833
13.0833,80.2833
54.0,-4.0
42.1497,-74.9384
42.334,-71.1048
39.828175,-98.5795
48.8667,2.33333
18.075,-63.05833
36.7477,-119.772
42.2373,-71.5314
27.8333,-81.717
42.3584,-71.0598
29.7633,-95.3633
34.0522,-118.244
41.85,-87.6501
27.8333,-81.717
29.7633,-95.3633
39.828175,-98.5795
38.8951,-77.0364
13.5,76.0
18.975,72.8258
20.0,77.0
17.3753,78.4744
52.5,5.75
18.0,79.5
42.3584,-71.0598
22.5697,88.3697
20.0,77.0
1.366667,103.8
42.1497,-74.9384
38.8951,-77.0364
51.5,10.5
42.1497,-74.9384
42.3584,-71.0598
40.0,127.0
54.0,-4.0
46.0,2.0
39.828175,-98.5795
20.0,77.0
21.65,86.8167
40.2171,-74.7429
37.768,-78.2057
40.314,-74.5089
38.0293,-78.4767
40.0,127.0
37.768,-78.2057
39.828175,-98.5795
47.5362,-99.793
27.8333,-81.717
38.8951,-77.0364
18.975,72.8258
20.0,77.0
25.7743,-80.1937
23.0,-102.0
62.0,10.0
42.1497,-74.9384
-25.0,135.0
39.828175,-98.5795
-42.0,174.0
42.7037,-76.6597
61.385,-152.268
27.8333,-81.717
37.768,-78.2057
60.0,-96.0
24.0,-76.0
21.1098,-157.531
32.333333,-64.75
45.5,-73.5833
40.3736,-82.7755
39.828175,-98.5795
38.468,-80.9696
36.0,138.0
39.059012,34.911546
35.0,105.0
40.0,127.0
36.0,138.0
39.828175,-98.5795
54.0,-4.0
31.0,36.0
60.0,-96.0
34.9513,-92.3809
39.0724,-76.7902
39.828175,-98.5795
60.0,100.0
38.8951,-77.0364
15.0,-86.5
39.828175,-98.5795
-34.0,-64.0
-17.0,-65.0
10.0,-84.0
13.833333,-88.916667
-10.0,-55.0
-22.993333,-57.996389
-2.0,-77.5
-30.0,-71.0
4.0,-72.0
-10.0,-76.0
15.5,-90.25
9.0,-80.0
13.0,-85.0
42.1497,-74.9384
42.3584,-71.0598
40.0,127.0
23.0,-102.0
39.828175,-98.5795
-34.0,-64.0
-2.0,-77.5
-33.0,-56.0
-30.0,-71.0
4.0,-72.0
52.2,0.116667
-10.0,-76.0
8.0,-66.0
37.5664,127.0
39.828175,-98.5795
31.106,-97.6475
27.8333,-81.717
25.0,45.0
29.8988,-93.9288
60.0,100.0
8.0,-66.0
51.5,-0.116667
20.0,77.0
46.1956,6.14811
59.3333,18.05
51.5,-0.116667
41.3833,2.18333
51.5,10.5
42.1497,-74.9384
51.5141,-0.093689
39.828175,-98.5795
48.8667,2.33333
54.0,-4.0
42.3584,-71.0598
49.75,6.166667
53.0,-8.0
60.0,-96.0
53.3331,-6.24889
46.0,2.0
51.5,-0.116667
45.4167,-75.7
54.0,-4.0
25.7743,-80.1937
62.0,10.0
24.0,90.0
40.314,-74.5089
33.5,36.3
35.3359,40.1408
35.0,38.0
28.6667,77.2167
60.0,100.0
35.0,105.0
37.3079,-75.9519
37.768,-78.2057
31.1801,-91.8749
20.0,77.0
27.8333,-81.717
42.1497,-74.9384
42.1497,-74.9384
12.9833,77.5833
-1.0,11.75
-12.0,17.6667
-12.5,18.5
39.828175,-98.5795
-11.6833,20.85
-1.28333,9.2
42.1497,-74.9384
40.3736,-82.7755
39.828175,-98.5795
41.5834,-72.7622
41.4995,-81.6954
36.175,-115.137
54.9044,52.3154
39.828175,-98.5795
31.106,-97.6475
27.8333,-81.717
25.0,45.0
29.8988,-93.9288
60.0,100.0
8.0,-66.0
38.0293,-78.4767
23.0,-102.0
42.1497,-74.9384
35.7449,-86.7489
39.828175,-98.5795
38.8951,-77.0364
38.8951,-77.0364
35.0,105.0
37.768,-78.2057
38.889,-77.0003
60.0,100.0
37.5538,-77.4603
21.1098,-157.531
35.0,105.0
-25.0,135.0
36.17,-119.746
36.0,138.0
40.0,127.0
31.2222,121.458
54.0,-4.0
39.828175,-98.5795
39.828175,-98.5795
54.0,-4.0
-17.0,-65.0
-10.0,-55.0
-30.0,26.0
18.2766,-66.335
4.0,-72.0
15.5,-90.25
60.0,100.0
51.5,-0.116667
23.0,-102.0
10.0,8.0
52.5,5.75
-16.6,-40.1
-22.993333,-57.996389
62.0,15.0
46.0,2.0
14.0,-14.0
27.8333,-81.717
37.5664,127.0
29.8988,-93.9288
39.828175,-98.5795
31.106,-97.6475
42.1497,-74.9384
39.828175,-98.5795
42.3584,-71.0598
42.833333,12.833333
40.7834,-73.9662
40.7625,-73.9744
60.0,-96.0
46.0,2.0
54.0,-4.0
51.5,-0.116667
45.5,-73.5833
39.828175,-98.5795
39.828175,-98.5795
52.8333,0.466667
54.0,-4.0
38.4623,-92.302
52.8333,0.516667
40.3736,-82.7755
46.0,2.0
52.7833,-1.18333
37.2153,-93.2982
22.0,-79.5
25.0,17.0
33.0,44.0
39.828175,-98.5795
60.0,100.0
32.0,53.0
8.0,-66.0
27.8333,-81.717
29.7633,-95.3633
39.828175,-98.5795
38.8951,-77.0364
40.314,-74.5089
25.7743,-80.1937
29.6516,-82.3248
26.6406,-81.8723
32.7766,-79.9309
32.9866,-83.6487
27.9475,-82.4584
38.4623,-92.302
31.106,-97.6475
37.669,-84.6514
27.8333,-81.717
39.3498,-75.5148
26.7153,-80.0534
33.6973,-84.3496
26.1223,-80.1434
35.5376,-96.9247
33.8191,-80.9066
24.6671,-81.5831
38.5111,-96.8005
40.3736,-82.7755
25.7743,-80.1937
18.2359,-66.4838
31.1801,-91.8749
39.828175,-98.5795
31.106,-97.6475
18.3333,-64.8333
27.8333,-81.717
29.7633,-95.3633
42.1497,-74.9384
20.0,77.0
27.8333,-81.717
29.7633,-95.3633
39.828175,-98.5795
38.8951,-77.0364
25.7743,-80.1937
33.0,44.0
39.828175,-98.5795
38.8951,-77.0364
27.8333,-81.717
-1.0,11.75
42.3584,-71.0598
25.0,17.0
41.3082,-72.9282
40.0,127.0
26.097,-80.1273
8.0,-66.0
41.5834,-72.7622
42.1497,-74.9384
42.3584,-71.0598
40.0,127.0
39.828175,-98.5795
54.0,-4.0
31.5,34.75
25.7743,-80.1937
26.6406,-81.8723
26.1223,-80.1434
27.9475,-82.4584
39.828175,-98.5795
24.6671,-81.5831
27.8333,-81.717
26.7153,-80.0534
27.8333,-81.717
44.6074,-69.3977
29.7633,-95.3633
39.828175,-98.5795
38.8951,-77.0364
42.1497,-74.9384
42.1497,-74.9384
62.0,15.0
-25.0,135.0
60.0,100.0
44.0407,-72.7093
49.0,32.0
-25.0,135.0
40.0,127.0
36.0,138.0
35.685,139.751
35.5376,-96.9247
39.828175,-98.5795
52.5,5.75
38.8951,-77.0364
39.8647,-86.2604
29.7633,-95.3633
41.85,-87.6501
51.5,-0.116667
47.333333,13.333333
53.0,-8.0
51.5,-0.116667
50.833333,4.0
13.0,122.0
39.828175,-98.5795
22.25,114.166667
54.0,-4.0
22.2833,114.167
38.8951,-77.0364
38.8951,-77.0364
39.9289,116.388
35.0,105.0
40.0,127.0
38.8951,-77.0364
15.0,115.0
16.0,146.0
20.0,77.0
13.0833,80.2833
32.9866,-83.6487
10.0,8.0
31.106,-97.6475
27.8333,-81.717
25.0,45.0
25.0,17.0
24.0,54.0
60.0,100.0
8.0,-66.0
27.8333,-81.717
29.7633,-95.3633
39.828175,-98.5795
38.8951,-77.0364
-25.0,135.0
-42.0,174.0
20.0,77.0
39.828175,-98.5795
38.8951,-77.0364
42.833333,12.833333
42.3584,-71.0598
40.0,-4.0
29.7355,-94.9774
29.8988,-93.9288
39.828175,-98.5795
29.7052,-95.1238
31.106,-97.6475
27.8006,-97.3964
-25.0,135.0
40.0,127.0
39.828175,-98.5795
42.1497,-74.9384
62.0,15.0
60.0,100.0
44.0407,-72.7093
49.0,32.0
42.3584,-71.0598
54.0,-4.0
60.0,-96.0
42.2459,-71.2828
64.1541,-21.9949
64.15,-21.95
65.0,-18.0
54.0,-4.0
64.8121,-18.1425
51.5,10.5
39.828175,-98.5795
54.0,-4.0
31.106,-97.6475
35.0,105.0
40.0,127.0
29.6863,118.01
54.3333,-7.5
52.2667,10.5333
35.0,105.0
42.1497,-74.9384
40.0,127.0
-12.0,17.6667
39.828175,-98.5795
32.0,53.0
-11.6833,20.85
-1.28333,9.2
-1.0,11.75
-12.5,18.5
26.6825,55.0733
38.0293,-78.4767
40.0,127.0
37.768,-78.2057
39.828175,-98.5795
47.5362,-99.793
38.8951,-77.0364
42.1497,-74.9384
38.8951,-77.0364
42.1497,-74.9384
38.0293,-78.4767
37.768,-78.2057
39.828175,-98.5795
20.0,77.0
46.0,2.0
39.828175,-98.5795
60.0,-96.0
51.5,10.5
-25.0,135.0
10.0,8.0
54.0,-4.0
27.8333,-81.717
35.0,105.0
40.0,127.0
47.0,8.0
22.5697,88.3697
18.975,72.8258
20.0,77.0
1.366667,103.8
36.0,138.0
39.9272,32.8644
39.059012,34.911546
42.1497,-74.9384
32.9866,-83.6487
32.799,-86.8073
33.8191,-80.9066
31.106,-97.6475
27.8333,-81.717
25.0,45.0
24.0,54.0
29.8988,-93.9288
8.0,-66.0
28.0,76.0
62.0,15.0
18.975,72.8258
53.0,-8.0
54.0,-4.0
46.0,2.0
40.0,-4.0
39.828175,-98.5795
60.0,-96.0
22.5697,88.3697
20.0,77.0
1.366667,103.8
42.1497,-74.9384
42.7037,-76.6597
35.0,105.0
36.17,-119.746
36.0,138.0
40.0,127.0
31.2222,121.458
54.0,-4.0
36.0,138.0
39.828175,-98.5795
60.0,-96.0
40.1135,-111.854
-25.0,135.0
36.0,138.0
39.828175,-98.5795
52.5,5.75
50.833333,4.0
27.8333,-81.717
29.7633,-95.3633
39.828175,-98.5795
38.8951,-77.0364
23.0,-102.0
51.5,10.5
47.0,20.0
-34.0,-64.0
50.833333,4.0
39.5,-8.0
47.333333,13.333333
53.0,-8.0
46.0,2.0
31.1801,-91.8749
38.4199,-117.122
29.9546,-90.0751
29.1869,-89.9367
39.828175,-98.5795
32.7849,-96.9008
36.175,-115.137
37.7805,-122.472
35.0,105.0
44.2563,-89.6385
29.7633,-95.3633
32.7831,-96.8067
41.85,-87.6501
32.7673,-89.6812
37.7749,-122.419
27.8333,-81.717
29.7633,-95.3633
39.828175,-98.5795
38.8951,-77.0364
18.975,72.8258
42.1497,-74.9384
39.828175,-98.5795
60.0,-96.0
32.7831,-96.8067
43.6667,-79.4167
37.7749,-122.419
31.0152,-96.9967
46.9048,-110.326
39.828175,-98.5795
31.5333,35.1
47.0058,-109.514
38.4623,-92.302
31.106,-97.6475
38.0903,-92.2927
29.7633,-95.3633
47.5362,-99.793
53.3331,-6.24889
47.2503,-101.751
36.7631,3.05056
42.1497,-74.9384
55.7522,37.6156
-25.0,135.0
31.2222,121.458
22.25,114.166667
54.0,-4.0
31.106,-97.6475
-10.0,-55.0
35.0,105.0
40.3363,-89.0022
37.768,-78.2057
29.4241,-98.4936
60.0,100.0
51.5,-0.116667
20.0,77.0
40.314,-74.5089
52.5,5.75
31.5,34.75
1.366667,103.8
47.0,8.0
27.8333,-81.717
29.7633,-95.3633
39.828175,-98.5795
38.8951,-77.0364
42.1497,-74.9384
40.0,127.0
39.828175,-98.5795
25.7743,-80.1937
29.6516,-82.3248
26.6406,-81.8723
32.7766,-79.9309
32.9866,-83.6487
27.9475,-82.4584
39.828175,-98.5795
38.4623,-92.302
31.106,-97.6475
37.669,-84.6514
27.8333,-81.717
39.3498,-75.5148
26.7153,-80.0534
33.6973,-84.3496
26.1223,-80.1434
35.5376,-96.9247
33.8191,-80.9066
24.6671,-81.5831
38.5111,-96.8005
40.3736,-82.7755
-41.3,174.783
-30.0,-71.0
39.828175,-98.5795
39.828175,-98.5795
54.0,-4.0
-17.0,-65.0
-10.0,-55.0
-30.0,26.0
18.2766,-66.335
4.0,-72.0
15.5,-90.25
4.5161,118.582
60.0,100.0
51.5,-0.116667
23.0,-102.0
10.0,8.0
52.5,5.75
-16.6,-40.1
-22.993333,-57.996389
62.0,15.0
14.0,-14.0
46.0,2.0
51.5,10.5
39.828175,-98.5795
54.0,-4.0
35.0,105.0
40.0,127.0
12.9833,77.5833
46.0,2.0
40.0,-4.0
40.0,127.0
12.9833,77.5833
35.0,105.0
40.0,127.0
36.0,138.0
39.828175,-98.5795
54.0,-4.0
31.0,36.0
44.5672,-122.127
52.5,5.75
54.0,-4.0
51.5,-0.116667
35.0,105.0
40.0,127.0
36.0,138.0
39.828175,-98.5795
54.0,-4.0
31.0,36.0
53.0,-8.0
53.3592,-6.21611
35.0,105.0
-5.0,120.0
42.1497,-74.9384
38.0293,-78.4767
38.3821,-78.9767
37.768,-78.2057
38.8951,-77.0364
25.7743,-80.1937
26.6406,-81.8723
32.9866,-83.6487
27.9475,-82.4584
31.106,-97.6475
33.749,-84.388
27.8333,-81.717
24.6671,-81.5831
28.9025,-82.5926
25.7522,-80.3836
33.0657,-85.1702
39.828175,-98.5795
28.6667,77.2167
20.0,77.0
24.4667,54.3667
42.1497,-74.9384
-10.0,-55.0
42.1497,-74.9384
39.828175,-98.5795
25.7743,-80.1937
42.1497,-74.9384
32.9866,-83.6487
26.1223,-80.1434
27.9475,-82.4584
26.3587,-80.0831
31.106,-97.6475
38.8951,-77.0364
27.8333,-81.717
44.2563,-89.6385
29.7633,-95.3633
33.0657,-85.1702
41.4826,-71.3256
42.0046,-71.4958
39.828175,-98.5795
54.0,-4.0
42.3318,-71.1212
30.396,-88.8853
41.8262,-71.3976
41.8117,-71.4091
41.8137,-71.3701
41.5834,-72.7622
41.3137,-71.8498
41.3309,-71.7551
52.5,5.75
41.6259,-71.2134
42.2373,-71.5314
39.0,22.0
42.1497,-74.9384
41.8856,-73.6001
41.8501,-71.4662
41.8226,-71.4234
38.8951,-77.0364
41.8899,-71.3935
41.6772,-71.5101
42.3584,-71.0598
40.809,-73.9613
51.5,-0.116667
32.7673,-89.6812
39.7392,-104.985
42.0029,-71.5148
41.4737,-71.2975
42.3784,-71.1164
39.0646,-105.327
41.8282,-71.4017
41.8787,-71.3826
41.8262,-71.4067
41.8229,-71.4186
42.1497,-74.9384
33.7712,-111.388
-25.0,135.0
38.6176,-90.3493
39.828175,-98.5795
54.0,-4.0
38.4623,-92.302
28.4117,-81.5826
27.8333,-81.717
40.7834,-73.9662
48.8054,-120.663
60.0,-96.0
28.5383,-81.3792
47.3917,-121.571
40.0,127.0
39.828175,-98.5795
53.0,-8.0
39.9289,116.388
35.0,105.0
40.0,127.0
1.366667,103.8
42.1497,-74.9384
39.828175,-98.5795
39.828175,-98.5795
31.106,-97.6475
27.8333,-81.717
25.0,45.0
29.8988,-93.9288
60.0,100.0
8.0,-66.0
51.5,-0.116667
27.8333,-81.717
29.7633,-95.3633
39.828175,-98.5795
38.8951,-77.0364
39.828175,-98.5795
62.0,10.0
-25.0,135.0
39.828175,-98.5795
-42.0,174.0
61.385,-152.268
44.2563,-89.6385
60.0,-96.0
32.333333,-64.75
21.1098,-157.531
-1.0,11.75
-12.0,17.6667
-12.5,18.5
39.828175,-98.5795
-11.6833,20.85
-1.28333,9.2
54.0,-4.0
38.8951,-77.0364
51.5,-0.116667
38.8951,-77.0364
37.7393,-81.4537
39.828175,-98.5795
60.0,100.0
38.8951,-77.0364
38.468,-80.9696
54.0,-4.0
15.0,-86.5
31.1801,-91.8749
39.828175,-98.5795
-34.0,-64.0
-17.0,-65.0
13.833333,-88.916667
-10.0,-55.0
4.0,-72.0
15.5,-90.25
13.0,-85.0
16.5167,-85.8833
40.314,-74.5089
10.0,-84.0
-2.0,-77.5
-22.993333,-57.996389
-30.0,-71.0
-10.0,-76.0
9.0,-80.0
62.0,10.0
-25.0,135.0
39.828175,-98.5795
-42.0,174.0
61.385,-152.268
-32.8333,138.7
60.0,-96.0
36.7631,3.05056
32.333333,-64.75
21.1098,-157.531
37.5664,127.0
39.828175,-98.5795
31.106,-97.6475
27.8333,-81.717
25.0,45.0
29.8988,-93.9288
60.0,100.0
8.0,-66.0
51.5,-0.116667
42.1497,-74.9384
16.0,146.0
54.0,-4.0
51.5,-0.116667
39.0,22.0
27.8333,-81.717
-25.0,135.0
29.7633,-95.3633
22.5697,88.3697
20.0,77.0
1.366667,103.8
36.17,-119.746
27.8333,-81.717
25.0,45.0
48.0,68.0
31.106,-97.6475
8.0,-66.0
42.1497,-74.9384
37.5664,127.0
39.828175,-98.5795
31.106,-97.6475
27.8333,-81.717
25.0,45.0
29.8988,-93.9288
60.0,100.0
8.0,-66.0
39.828175,-98.5795
40.0,127.0
12.9833,77.5833
-25.0,135.0
38.8951,-77.0364
25.0,45.0
39.828175,-98.5795
10.0,8.0
31.106,-97.6475
8.0,-66.0
62.0,10.0
39.828175,-98.5795
54.0,-4.0
31.106,-97.6475
38.8951,-77.0364
19.0,-70.666667
37.768,-78.2057
51.5,-0.116667
37.9932,-77.1794
44.0,21.0
33.4017,126.546
33.0,66.0
72.0,-40.0
39.828175,-98.5795
48.8667,2.33333
54.0,-4.0
35.0,105.0
15.5,47.5
35.0,38.0
-15.4,-67.9
60.0,100.0
15.0,115.0
34.5167,69.1833
8.0,30.0
65.0,-18.0
16.0,30.0
13.0,105.0
42.833333,12.833333
45.55,11.55
25.0,17.0
37.0,127.5
52.0,20.0
42.1497,-74.9384
35.685,139.751
13.0,122.0
48.666667,19.5
32.0,53.0
-17.0,-65.0
50.4333,30.5167
16.166667,107.833333
18.0,105.0
42.583333,21.0
6.0,48.0
30.0,70.0
18.2359,-66.4838
51.5,10.5
33.0,44.0
56.0,10.0
31.5,34.75
46.0,2.0
